A1_1_PEIS,A1_2_FAULT_DISTANCE,A1_3_SEISMIC_SOURCE_TYPE,A1_4_LIQUEFACTION,A2_1_BASIC_WIND_SPEED,A2_2_BUILDING_VICINITY,A3_1_SLOPE,A3_2_ELEVATION,A3_3_DISTANCE_TO_RIVERS_AND_SEAS,A3_4_SURFACE_RUNOFF,A3_5_BASE_HEIGHT,A3_6_DRAINAGE_SYSTEM,B1_1_AESTHETIC_THEME,B1_2_STYLE_UNIQUE,B1_3_STYLE_TYPICAL,B1_4_CITYSCAPE_INTEGRATION,B2_1_AGE_OF_BUILDING,B2_2_PAST_RELEVANCE,B2_3_GEO_IMPACT,B2_4_CULTURAL_HERITAGE_TIE,B2_5_MESSAGE_WORTH_PRESERVING,B3_1_NO_INITIATIVES,B3_2_PROMINENT_SUPPORT,B3_3_IMPORTANCE_DAILY_LIFE,B3_4_NO_PROMOTION,B4_1_TOURIST_MUST_SEE,B4_2_TOURISM_CONTRIBUTION,B4_3_VISITED_FOR_GOODS,B4_4_CURRENT_USE_ADOPTS_NEEDS,C1_1_CODE_YEAR_BUILT,C1_2_PLAN_IRREGULARITY,C1_3_VERTICAL_IRREGULARITY,C1_4_BUILDING_PROXIMITY,C1_5_NUMBER_OF_STOREYS,C1_6_STRUCT_SYSTEM_MATERIAL,C1_7_NUMBER_OF_BAYS,C1_8_COLUMN_SPACING,C1_9_BUILDING_ENCLOSURE,C1_10_WALL_MATERIAL,C1_11_FRAMING_TYPE,C1_12_FLOORING_MATERIAL,C2_1_CRACK_WIDTH,C2_2_UNEVEN_SETTLEMENT,C2_3_BEAM_COLUMN_DEFORMATION,C2_4_FINISHING_DETERIORATION,C2_5_MEMBER_DECAY,C2_6_ADDITIONAL_LOADS,C3_1_ROOF_DESIGN,C3_2_ROOF_SLOPE,C3_3_ROOFING_MATERIAL,C4_1_ROOF_FASTENERS,C4_2_FASTENER_SPACING,HAZARD_RATING,EXPOSURE_RATING,VULNERABILITY_RATING,RISK_RATING,RISK_INDEX,risk
3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,1,2.92,2.878787878787879,2.5294117647058822,21.262388591800356,7.874958737703835,HIGH
1,1,1,3,3,1,3,3,2,1,1,1,1,1,1,3,1,3,3,3,3,3,1,3,3,1,3,1,3,3,1,3,1,1,3,1,1,1,1,3,1,1,3,3,1,3,3,2,1,1,3,1,1.68,2.272727272727273,1.803921568627451,6.887700534759358,2.5510001980590213,LOW
3,1,3,1,3,3,1,3,3,1,2,3,1,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,1,1,1,1,3,1,1,1,1,3,3,1,1,3,1,3,3,2.32,2.6666666666666665,2.0392156862745097,12.615947712418297,4.672573226821592,MEDIUM
3,1,1,1,1,1,1,3,3,2,3,3,3,3,3,1,3,1,1,1,1,3,3,3,1,1,1,3,3,1,3,1,3,3,1,3,3,1,1,1,3,3,1,1,1,1,3,3,3,1,3,1,1.84,2.0303030303030303,1.8627450980392157,6.958764111705288,2.577320041372329,LOW
1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1.24,1.0606060606060606,1.2745098039215685,1.6761734997029114,0.6208049998899672,LOW
3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,1,3,3,2.92,2.878787878787879,2.450980392156863,20.603089720736783,7.630773970643253,HIGH
3,3,3,1,3,3,3,3,3,3,3,3,1,1,3,3,3,3,1,3,3,3,1,3,2,3,3,3,2,3,3,1,3,1,1,3,1,1,1,3,3,3,3,1,3,1,1,1,3,3,3,3,2.76,2.4242424242424243,2.1372549019607843,14.300178253119428,5.296362315970159,MEDIUM
3,3,3,1,3,3,3,3,1,3,3,1,3,3,1,1,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,1,1,3,3,3,1,2,1,3,1,3,3,3,3,1,2.36,2.515151515151515,2.392156862745098,14.19926322043969,5.258986377940626,MEDIUM
3,3,3,1,3,3,3,3,1,3,3,3,1,1,1,1,3,1,3,3,1,3,3,3,3,3,1,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.52,2.272727272727273,2.843137254901961,16.28342245989305,6.030897207367795,MEDIUM
1,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,1,1,1,3,3,3,1,1,3,3,3,3,3,3,3,1,2,1,3,3,1,1,1,3,2,3,3,1,3,1,2.64,2.212121212121212,2.1372549019607843,12.48156862745098,4.622803195352215,MEDIUM
1,3,3,1,1,1,1,2,1,3,3,1,1,1,1,1,1,1,1,3,2,3,3,3,3,1,3,3,3,1,1,1,1,1,3,3,1,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1.68,2.090909090909091,1.3529411764705883,4.752513368983957,1.7601901366607247,LOW
3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,1,2,1,3,3,1,3,3,3,1,3,1,2.76,2.5757575757575757,2.3333333333333335,16.587878787878786,6.143658810325476,MEDIUM
3,3,3,3,3,1,1,3,3,3,3,3,3,1,1,1,3,1,2,1,3,3,3,3,3,3,3,1,3,3,3,1,3,1,3,3,3,3,3,1,2,3,3,3,1,3,3,1,3,3,3,3,2.76,2.3636363636363638,2.4705882352941178,16.1172192513369,5.96934046345811,MEDIUM
3,1,1,1,3,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,1.72,1.121212121212121,1.3137254901960784,2.533499702911467,0.9383332233005435,LOW
1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,3,2,1,1,1,3,1,1,1,1,1,3,1,1,1,1,2,1,1,1,2,3,3,1,1,1,3,1,3,1.48,1.696969696969697,1.5490196078431373,3.890386215092098,1.4408837833674437,LOW
1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,1,3,3,3,1,3,3,1,3,3,3,1,3,3,3,2.36,2.696969696969697,2.450980392156863,15.600118835412953,5.777821790893687,MEDIUM
3,3,3,3,3,3,3,2,1,1,2,3,3,3,3,3,1,3,3,3,3,1,3,3,3,2,2,2,1,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2.6,2.4545454545454546,2.803921568627451,17.894117647058824,6.627450980392156,MEDIUM
1,1,1,1,3,1,3,1,3,2,1,1,1,1,3,1,1,3,3,3,1,3,3,1,3,3,1,3,3,3,3,3,3,1,3,2,3,3,3,3,3,1,3,1,3,3,3,1,3,3,3,3,1.52,2.272727272727273,2.549019607843137,8.805704099821748,3.261371888822869,LOW
1,3,1,1,1,1,3,3,3,3,1,3,3,3,1,1,1,3,1,3,3,3,3,1,1,3,1,3,1,3,1,3,3,3,3,3,1,1,1,1,3,1,3,1,3,3,3,3,3,1,3,1,1.88,2.1515151515151514,2.1372549019607843,8.644872251931073,3.201804537752249,LOW
1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1.24,1.2424242424242424,1.1764705882352942,1.8124777183600713,0.6712880438370634,LOW
3,3,3,1,3,1,3,3,3,3,3,3,3,3,2,2,1,3,3,3,1,3,3,1,3,3,1,2,3,3,1,3,1,1,3,3,3,1,1,1,1,1,3,1,3,1,3,1,1,1,3,3,2.6,2.4545454545454546,1.7450980392156863,11.136898395721925,4.124777183600713,MEDIUM
3,3,3,3,3,3,3,1,3,3,1,3,3,3,2,3,1,3,3,3,3,1,1,3,1,1,3,3,1,3,1,3,1,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,2,1,1,1,2.84,2.0606060606060606,2.3137254901960786,13.54020202020202,5.0148896371118585,MEDIUM
1,1,1,3,3,1,3,3,3,1,3,1,1,3,1,3,3,3,1,3,1,1,1,1,1,1,3,1,3,3,1,1,3,3,3,1,3,1,3,2,3,3,1,3,3,3,3,1,3,3,3,1,1.88,1.7878787878787878,2.2745098039215685,7.645109922756981,2.8315221936136963,LOW
3,3,1,1,3,1,3,3,3,3,1,1,1,3,3,1,3,3,1,3,1,3,3,3,1,1,3,1,1,1,3,3,3,3,3,1,2,1,1,1,3,2,1,3,3,1,3,3,1,3,1,1,2.12,2.090909090909091,1.9215686274509804,8.517789661319073,3.1547369115996564,LOW
3,3,1,3,2,1,3,1,1,3,3,1,1,1,1,1,1,1,1,1,2,3,2,1,3,3,3,1,1,3,1,1,1,1,3,1,1,1,1,3,1,3,1,3,1,3,3,3,1,1,3,1,2.04,1.696969696969697,1.8235294117647058,6.3127272727272725,2.3380471380471377,LOW
3,1,3,3,1,1,3,3,3,3,3,3,3,1,3,1,1,1,1,1,1,1,1,1,3,1,3,1,1,3,3,1,1,3,1,3,3,1,1,3,1,2,1,1,1,1,1,1,3,1,1,1,2.44,1.4242424242424243,1.7450980392156863,6.064480095068331,2.2461037389141967,LOW
1,3,2,1,3,1,1,1,3,1,3,1,1,1,1,1,3,3,1,1,3,3,3,1,1,3,1,1,1,3,2,3,3,3,3,2,1,1,1,3,1,3,3,1,1,3,3,3,1,1,3,3,1.84,1.9090909090909092,2.1372549019607843,7.507593582887702,2.7805902158843336,LOW
3,3,1,3,1,3,1,3,3,1,3,1,1,1,3,2,3,3,2,3,3,3,1,3,3,1,3,3,3,3,1,2,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,1,3,3,3,3,2.28,2.4242424242424243,2.5686274509803924,14.197504456327987,5.25833498382518,MEDIUM
3,3,3,3,1,1,1,2,1,3,1,1,3,1,3,3,3,3,1,1,3,1,1,3,1,1,2,1,1,3,1,3,1,1,2,1,1,1,3,2,1,1,2,1,3,1,1,3,3,1,3,1,2.08,1.878787878787879,1.8431372549019607,7.202756981580511,2.667687770955745,LOW
3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,1,3,1,3,3,1,2,3,3,3,3,1,3,3,1,1,3,1,3,3,1,3,3,3,3,3,2.84,2.5757575757575757,2.5098039215686274,18.359595959595957,6.79985035540591,HIGH
3,3,3,3,3,3,3,3,3,1,1,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.84,2.8484848484848486,2.7450980392156863,22.20701128936423,8.224818996060826,HIGH
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,2,3,3,3,3,2,3,1,3,1,1,3,3,1,3,3,1,3,1,2,3,3,3,3,1,3,3.0,2.727272727272727,2.3137254901960786,18.930481283422463,7.011289364230542,HIGH
3,3,3,3,3,3,3,3,3,1,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,1,3,3,2.92,2.878787878787879,2.6470588235294117,22.25133689839572,8.24123588829471,HIGH
2,1,3,1,3,3,1,3,1,3,1,1,3,3,3,1,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,1,3,1,1,3,1,1,3,3,1,3,3,3,3,3,1,3,3,2,3,3,1.84,2.6666666666666665,2.5294117647058822,12.410980392156862,4.5966594045025415,MEDIUM
1,1,1,3,3,1,3,3,3,1,1,1,1,3,3,3,1,1,3,1,1,1,3,3,3,1,1,1,1,3,1,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1.8,1.7878787878787878,1.2745098039215685,4.101604278074866,1.5191126955832837,LOW
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,1,3,3,3,3,1,3,1,2.76,2.787878787878788,2.4901960784313726,19.160926916221033,7.096639598600383,HIGH
1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,3,1,2,3,3,1,3,1,1,1,1,1,3,3,1,1,1,1,3,1,2,1,1,1,3,3,1,1,3,1,1,1,1,1,3,3,1,1.32,1.7575757575757576,1.5686274509803921,3.63921568627451,1.347857661583152,LOW
3,1,1,3,3,3,3,3,3,1,1,3,3,3,3,1,1,1,3,3,1,2,1,1,3,3,3,1,1,2,3,3,1,3,3,3,1,1,3,3,3,3,3,1,1,1,3,3,1,1,1,3,2.36,1.878787878787879,2.1176470588235294,9.38951871657754,3.477599524658348,LOW
1,1,1,1,2,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,3,1.32,1.121212121212121,1.3725490196078431,2.0313725490196077,0.7523602033405954,LOW
3,3,3,3,2,3,1,1,3,3,1,1,1,1,3,3,3,1,3,3,2,1,1,3,3,1,3,1,3,3,3,1,3,3,3,3,1,3,3,3,1,3,1,3,3,3,2,3,3,3,3,1,2.52,2.0303030303030303,2.7058823529411766,13.844278074866311,5.127510398098634,MEDIUM
1,1,1,1,1,1,1,3,3,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1.32,1.4545454545454546,1.2941176470588236,2.4847058823529413,0.9202614379084968,LOW
3,1,1,1,3,1,3,1,1,3,2,3,3,3,3,3,3,3,3,1,1,3,1,3,3,3,3,3,1,1,3,1,1,1,2,1,3,1,3,1,1,1,1,3,1,1,1,1,1,1,3,3,1.76,2.4545454545454546,1.5686274509803921,6.776470588235295,2.509803921568628,LOW
1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,1.2,1.4848484848484849,1.3137254901960784,2.340819964349376,0.8669703571664356,LOW
2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1.24,1.1818181818181819,1.2352941176470589,1.8102673796791446,0.6704693998811646,LOW
3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,3,3,2,3,3,3,2,2.96,2.878787878787879,2.7254901960784315,23.224480095068333,8.601659294469753,HIGH
3,3,1,3,3,1,1,1,1,3,3,1,1,3,3,3,3,2,3,3,1,1,3,2,1,1,1,1,3,3,1,3,3,3,1,1,3,3,3,1,3,3,3,3,1,2,3,3,3,3,3,3,2.04,2.0,2.4313725490196076,9.92,3.674074074074074,MEDIUM
3,3,3,3,1,3,3,3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,3,3,1,3,3,2.76,2.9393939393939394,2.6470588235294117,21.474866310160422,7.953654188948304,HIGH
3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,1,3,1,2,3,3,2,3,1,1,2,3,2,3,3,3,1,3,1,1,3,1,3,2.84,2.8181818181818183,1.9607843137254901,15.693404634581105,5.812372086881891,MEDIUM
3,3,2,3,3,3,1,1,3,3,3,3,1,1,1,1,1,3,1,1,1,1,1,1,1,3,3,1,1,1,1,3,3,1,3,3,3,1,1,1,1,1,3,3,3,3,1,3,3,3,3,1,2.72,1.3636363636363635,2.0980392156862746,7.781818181818182,2.882154882154882,LOW
1,1,3,1,1,3,2,3,3,1,1,1,1,1,1,3,1,1,3,3,1,3,3,1,1,3,3,3,1,3,3,1,1,3,1,1,1,1,3,1,3,3,2,3,1,3,1,3,3,1,1,1,1.76,1.9090909090909092,2.0392156862745097,6.851764705882353,2.5376906318082786,LOW
3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,2,3,1,3,2,1,2,3,3,1,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3.0,2.6666666666666665,2.5098039215686274,20.07843137254902,7.436456063907045,HIGH
1,2,3,3,3,3,3,3,3,2,1,3,1,3,3,3,3,3,3,3,2,3,2,3,3,1,3,3,3,1,1,3,1,1,3,3,3,3,1,1,3,1,3,1,1,3,3,3,1,3,1,3,2.52,2.606060606060606,1.9019607843137254,12.490695187165775,4.62618340265399,MEDIUM
3,3,3,1,3,3,3,1,1,3,1,3,3,1,2,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,2,3,3,2.36,2.787878787878788,2.803921568627451,18.448104575163395,6.83263132413459,HIGH
3,1,1,3,1,1,3,1,3,1,1,3,3,2,1,3,3,3,1,3,2,3,1,3,3,2,1,1,3,3,1,3,3,1,1,3,2,3,3,1,3,3,3,3,1,1,1,1,1,1,3,3,1.96,2.4242424242424243,2.0392156862745097,9.6893642305407,3.5886534187187777,MEDIUM
3,1,3,1,3,3,3,3,3,1,3,1,3,2,1,1,1,3,3,3,2,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,1,2.28,2.303030303030303,2.764705882352941,14.517219251336899,5.376747870865518,MEDIUM
2,1,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,1,3,3,3,3,3,2,3,3,3,2,2,3,3,1,2,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,2.4,2.727272727272727,2.627450980392157,17.197860962566843,6.3695781342840165,MEDIUM
2,1,3,3,3,3,1,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,1,3,1,1,3,3,1,1,1,1,1,1,1,1,3,3,1,3,1,1,3,3,3,3,2,3,1,1,3,2.52,2.6363636363636362,1.9215686274509804,12.76620320855615,4.728223410576351,MEDIUM
1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1.08,1.606060606060606,1.2352941176470589,2.142673796791444,0.7935828877005349,LOW
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,1,1,3.0,3.0,2.7254901960784315,24.529411764705884,9.08496732026144,HIGH
1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,1,3,3,1,1,3,3,2.68,2.8181818181818183,2.450980392156863,18.511586452762927,6.856143130652937,HIGH
1,1,1,1,1,3,3,1,1,2,1,1,3,1,1,1,1,1,3,1,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,1,1,1,1,1,2,1,1,1,1.28,1.606060606060606,1.2549019607843137,2.579774212715389,0.9554719306353292,LOW
3,1,3,3,3,3,3,3,3,3,1,3,1,3,3,3,1,1,1,3,3,3,1,3,3,1,1,3,1,3,1,3,3,1,3,3,1,3,1,3,1,1,3,2,1,3,1,1,1,1,1,1,2.68,2.0303030303030303,1.8431372549019607,10.028900772430184,3.7144076934926606,MEDIUM
2,1,1,3,3,1,1,1,3,1,3,1,3,2,3,3,1,3,1,1,1,1,1,3,3,3,1,1,3,1,3,1,1,3,3,1,3,1,1,1,3,3,3,1,1,1,1,3,3,1,1,1,1.84,2.0606060606060606,1.6666666666666667,6.319191919191919,2.3404414515525627,LOW
3,3,1,3,1,1,1,1,2,1,1,3,3,1,3,1,3,1,3,3,1,3,2,2,2,3,1,3,1,3,3,3,3,3,3,3,3,1,1,3,3,3,1,3,3,3,3,3,1,3,3,3,2.0,2.090909090909091,2.607843137254902,10.905525846702318,4.039083646926784,MEDIUM
1,1,3,1,1,3,1,1,3,3,3,1,2,3,1,3,1,1,1,3,1,3,3,2,1,3,3,1,1,1,3,3,1,2,1,1,1,3,1,1,3,1,3,1,1,1,1,3,1,3,1,1,1.8,1.9696969696969697,1.6274509803921569,5.770053475935828,2.1370568429391956,LOW
3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1.24,1.2121212121212122,1.1568627450980393,1.7387997623291744,0.6439999119737683,LOW
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,1,3,3,3,3,1,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3.0,2.4545454545454546,2.7450980392156863,20.21390374331551,7.4866310160427805,HIGH
1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1.0,1.1818181818181819,1.196078431372549,1.4135472370766489,0.5235360137320922,LOW
1,1,1,3,1,1,3,3,1,3,1,1,3,1,1,1,1,1,3,1,3,1,1,3,1,3,1,1,1,1,1,3,1,3,1,1,2,1,1,1,1,1,1,3,1,1,1,3,1,3,1,3,1.48,1.5454545454545454,1.5686274509803921,3.5878787878787874,1.3288439955106621,LOW
1,1,3,2,3,3,3,3,1,3,3,3,3,3,1,1,3,3,3,3,3,1,3,1,3,1,3,3,3,3,1,3,3,3,3,3,1,3,1,3,3,1,2,1,2,3,3,1,3,3,1,3,2.16,2.393939393939394,2.2549019607843137,11.659893048128344,4.318478906714201,MEDIUM
1,3,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,1,3,1,1,3,3,1,1,3,1,1,1,1,3,3,3,3,3,1,1,1,1,1,3,2,3,1.48,1.4545454545454546,1.8235294117647058,3.9255614973262034,1.4539116656763718,LOW
1,1,1,1,3,1,2,3,1,1,1,1,3,1,3,1,3,1,1,1,1,2,2,3,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1.28,1.7575757575757576,1.1176470588235294,2.5143672014260248,0.9312471116392684,LOW
3,3,3,1,3,3,3,3,2,3,1,1,1,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,3,3,1,1,3,3,2,3,1,3,3,1,3,3,3,3,3,3,2,2.4,2.727272727272727,2.2745098039215685,14.887700534759357,5.513963161021984,MEDIUM
2,3,3,1,1,3,1,3,1,3,3,1,3,1,1,1,1,3,1,1,3,1,2,3,1,3,3,1,3,1,1,1,1,3,1,1,1,1,2,1,3,3,1,1,1,1,1,1,1,1,1,3,2.0,1.9393939393939394,1.3333333333333333,5.171717171717171,1.9154508043396932,LOW
3,1,3,3,1,2,1,3,3,3,3,1,1,3,2,3,3,3,3,3,3,1,3,3,3,3,3,1,3,1,1,3,1,1,1,3,3,3,1,1,3,1,3,3,3,1,1,1,1,3,1,3,2.28,2.606060606060606,1.8235294117647058,10.835080213903742,4.012992671816201,MEDIUM
3,2,3,3,3,1,1,1,1,1,2,3,1,3,3,1,3,1,3,3,1,3,3,3,3,1,3,2,3,3,3,3,1,1,3,1,1,1,2,3,3,1,3,3,3,3,1,3,3,3,3,1,2.2,2.303030303030303,2.3529411764705883,11.921568627450982,4.415395787944808,MEDIUM
1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,3,3,1,1,3,3,3,3,3,1,2,3,1,2,3,1,3,1,3,2,1,3,1,1,1,3,3,3,3,1,1,3,1.32,2.1515151515151514,1.9803921568627452,5.624313725490196,2.0830791575889616,LOW
3,3,3,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,3,3,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.8,1.4848484848484849,1.1176470588235294,2.9871657754010696,1.1063576945929887,LOW
3,3,3,3,3,3,1,3,3,1,1,2,1,1,1,1,3,3,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,3,1,2.68,1.5454545454545454,1.1568627450980393,4.791515151515152,1.7746352413019082,LOW
3,1,3,1,3,1,2,1,3,1,3,3,3,3,1,3,2,3,3,1,1,3,3,1,3,3,1,2,3,3,1,3,3,3,3,3,3,2,1,3,2,3,1,1,3,3,3,3,3,3,3,3,2.16,2.4242424242424243,2.5294117647058822,13.244919786096258,4.905525846702318,MEDIUM
1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1.24,1.2424242424242424,1.1764705882352942,1.8124777183600713,0.6712880438370634,LOW
1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,3,3,1,1,1,1,1,1,1,1.16,1.2727272727272727,1.3137254901960784,1.939536541889483,0.7183468673664751,LOW
3,3,3,3,3,1,1,3,3,3,3,3,3,3,2,3,1,3,1,3,3,3,3,3,3,3,3,2,3,1,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2.76,2.757575757575758,2.6666666666666665,20.295757575757577,7.516947250280585,HIGH
1,1,3,1,1,1,3,1,3,1,1,3,3,1,1,1,1,1,1,1,3,1,1,2,3,1,3,1,1,1,3,3,2,1,2,3,1,3,1,1,3,3,1,1,3,1,1,2,1,1,1,3,1.72,1.5454545454545454,1.8431372549019607,4.899393939393939,1.8145903479236813,LOW
2,3,3,1,3,3,1,3,3,3,3,3,3,1,3,2,2,3,1,3,2,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2.56,2.272727272727273,2.9607843137254903,17.226381461675583,6.380141282102068,MEDIUM
1,3,1,1,2,3,1,1,3,1,1,3,1,3,3,3,3,3,3,1,3,3,3,1,3,2,1,3,3,3,1,3,1,2,1,3,3,1,3,3,3,3,3,3,1,3,1,3,3,3,3,3,1.88,2.515151515151515,2.4901960784313726,11.774854426619132,4.361057195044123,MEDIUM
3,3,3,2,1,3,1,3,1,3,3,3,3,1,3,3,1,3,1,1,3,1,3,2,3,3,3,3,3,1,3,3,1,1,3,1,3,1,1,1,2,3,3,3,3,1,1,3,1,3,1,2,2.4,2.393939393939394,1.8823529411764706,10.814973262032085,4.005545652604476,MEDIUM
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3.0,2.8484848484848486,2.8627450980392157,24.46345811051694,9.0605400409322,HIGH
