A1_1_PEIS,A1_2_FAULT_DISTANCE,A1_3_SEISMIC_SOURCE_TYPE,A1_4_LIQUEFACTION,A2_1_BASIC_WIND_SPEED,A2_2_BUILDING_VICINITY,A3_1_SLOPE,A3_2_ELEVATION,A3_3_DISTANCE_TO_RIVERS_AND_SEAS,A3_4_SURFACE_RUNOFF,A3_5_BASE_HEIGHT,A3_6_DRAINAGE_SYSTEM,B1_1_AESTHETIC_THEME,B1_2_STYLE_UNIQUE,B1_3_STYLE_TYPICAL,B1_4_CITYSCAPE_INTEGRATION,B2_1_AGE_OF_BUILDING,B2_2_PAST_RELEVANCE,B2_3_GEO_IMPACT,B2_4_CULTURAL_HERITAGE_TIE,B2_5_MESSAGE_WORTH_PRESERVING,B3_1_NO_INITIATIVES,B3_2_PROMINENT_SUPPORT,B3_3_IMPORTANCE_DAILY_LIFE,B3_4_NO_PROMOTION,B4_1_TOURIST_MUST_SEE,B4_2_TOURISM_CONTRIBUTION,B4_3_VISITED_FOR_GOODS,B4_4_CURRENT_USE_ADOPTS_NEEDS,C1_1_CODE_YEAR_BUILT,C1_2_PLAN_IRREGULARITY,C1_3_VERTICAL_IRREGULARITY,C1_4_BUILDING_PROXIMITY,C1_5_NUMBER_OF_STOREYS,C1_6_STRUCT_SYSTEM_MATERIAL,C1_7_NUMBER_OF_BAYS,C1_8_COLUMN_SPACING,C1_9_BUILDING_ENCLOSURE,C1_10_WALL_MATERIAL,C1_11_FRAMING_TYPE,C1_12_FLOORING_MATERIAL,C2_1_CRACK_WIDTH,C2_2_UNEVEN_SETTLEMENT,C2_3_BEAM_COLUMN_DEFORMATION,C2_4_FINISHING_DETERIORATION,C2_5_MEMBER_DECAY,C2_6_ADDITIONAL_LOADS,C3_1_ROOF_DESIGN,C3_2_ROOF_SLOPE,C3_3_ROOFING_MATERIAL,C4_1_ROOF_FASTENERS,C4_2_FASTENER_SPACING,HAZARD_SCORE,EXPOSURE_SCORE,VULNERABILITY_SCORE,RISK_INDEX,risk
0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,52.0,74.0,119.0,245.0,HIGH
0.5,0.5,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,49.0,64.0,114.0,227.0,MODERATE
1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.0,58.0,65.0,104.0,227.0,MODERATE
0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,44.0,83.0,97.0,224.0,MODERATE
0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,48.0,77.0,116.0,241.0,HIGH
1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,55.0,68.0,106.0,229.0,MODERATE
0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,46.0,67.0,103.0,216.0,LOW
0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,54.0,77.0,105.0,236.0,HIGH
1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,50.0,64.0,109.0,223.0,MODERATE
1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,56.0,73.0,93.0,222.0,MODERATE
0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,47.0,74.0,92.0,213.0,LOW
0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,51.0,70.0,121.0,242.0,HIGH
0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,1.0,62.0,86.0,117.0,265.0,HIGH
0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.5,53.0,73.0,96.0,222.0,MODERATE
0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.0,54.0,67.0,100.0,221.0,MODERATE
0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,48.0,70.0,110.0,228.0,MODERATE
0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,47.0,79.0,102.0,228.0,MODERATE
1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,1.0,60.0,69.0,105.0,234.0,HIGH
0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.5,43.0,70.0,94.0,207.0,LOW
0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,50.0,68.0,103.0,221.0,MODERATE
0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,43.0,63.0,93.0,199.0,LOW
1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,60.0,73.0,99.0,232.0,HIGH
0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,54.0,70.0,109.0,233.0,HIGH
0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,49.0,75.0,112.0,236.0,HIGH
0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,1.0,49.0,73.0,108.0,230.0,HIGH
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,46.0,65.0,101.0,212.0,LOW
0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5,51.0,60.0,95.0,206.0,LOW
0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,51.0,71.0,102.0,224.0,MODERATE
0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.5,43.0,78.0,114.0,235.0,HIGH
1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,48.0,70.0,82.0,200.0,LOW
1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,50.0,73.0,97.0,220.0,MODERATE
0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,51.0,64.0,102.0,217.0,LOW
0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,48.0,78.0,90.0,216.0,LOW
0.0,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,50.0,70.0,111.0,231.0,HIGH
1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,52.0,75.0,101.0,228.0,MODERATE
0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,41.0,78.0,116.0,235.0,HIGH
0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,51.0,77.0,95.0,223.0,MODERATE
0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,44.0,82.0,92.0,218.0,LOW
1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,55.0,73.0,109.0,237.0,HIGH
0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,53.0,77.0,105.0,235.0,HIGH
0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,44.0,63.0,99.0,206.0,LOW
0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,43.0,74.0,106.0,223.0,MODERATE
1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,61.0,68.0,94.0,223.0,MODERATE
0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,43.0,70.0,108.0,221.0,MODERATE
0.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,50.0,78.0,92.0,220.0,MODERATE
1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,53.0,61.0,98.0,212.0,LOW
1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,55.0,73.0,98.0,226.0,MODERATE
0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,46.0,77.0,98.0,221.0,MODERATE
0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,54.0,70.0,106.0,230.0,HIGH
0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,49.0,73.0,108.0,230.0,HIGH
1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,55.0,65.0,99.0,219.0,MODERATE
0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,48.0,72.0,94.0,214.0,LOW
0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,43.0,80.0,101.0,224.0,MODERATE
0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,47.0,74.0,101.0,222.0,MODERATE
0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,53.0,87.0,119.0,259.0,HIGH
1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.5,58.0,70.0,103.0,231.0,HIGH
